x,y
168.5135717965364,-72.52475508528495
168.53770616648765,-73.54434407810267
168.51196487850328,-74.56391331292443
168.4269835333486,-75.58022534855488
168.29242313628313,-76.59123859286868
168.12278100043025,-77.59699591195681
167.9283003933413,-78.59826508026825
167.7162171878881,-79.59596333261541
167.4916477063537,-80.59093015168614
167.2582141177587,-81.58385709244267
167.01848382971625,-82.57528380822362
166.7742784446658,-83.56561834058412
166.52689142584325,-84.55516320209252
166.2772417722622,-85.5441398102155
166.0259827200262,-86.53270884022001
165.77357875017364,-87.52098620724087
165.5203602091318,-88.50905519725296
165.2665620852217,-89.49697548315898
165.01235155559888,-90.48478973492533
164.757847565295,-91.47252842179012
164.50313474802104,-92.46021327941602
164.2482733264828,-93.44785980243138
163.9933061546688,-94.43547903097605
163.7382637278384,-95.4230788285439
163.48316774703312,-96.4106647946203
163.2280336553334,-97.39824091581569
162.97287244256805,-98.38581003007945
162.71769192952556,-99.3733741574827
162.45441427638113,-100.35878159387369
162.1488037209441,-101.33179403995811
161.79856905933562,-102.28971075220552
161.4168980069733,-103.23557584065324
161.01311196796559,-104.17223116320359
160.59372513465672,-105.10201482004766
160.1633081692463,-106.02674862436753
159.72507910232608,-106.94780829448361
159.28130987941867,-107.86621270658792
158.83360791436735,-108.78270702185428
158.38311227665054,-109.69783166521323
157.93063110244165,-110.61197634717686
157.4767382343451,-111.52542099175997
157.02184140180134,-112.43836611497801
156.56623043709521,-113.35095507584037
156.110111432539,-114.26329023068047
155.6536309690227,-115.17544459088141
155.19689331784554,-116.08747020079002
154.73997266186194,-116.99940414119379
154.28292178222654,-117.91127282261766
153.82577823502632,-118.82309505123709
153.36856874419448,-119.7348842160968
152.91131232636528,-120.64664984835869
152.4540225139865,-121.558398732314
151.99670893704695,-122.47013569673217
151.53937844853453,-123.3818641783741
151.0820359252791,-124.2935866231965
150.62468483782604,-125.20530477195487
150.16732765596427,-126.1170198635019
149.7099661372989,-127.02873277950215
149.2526015326242,-127.94044414739824
148.79523473206575,-128.8521544137149
148.337866369077,-129.76386389622522
147.88049689445546,-130.6755728210727
147.42312662900974,-131.58728134919406
146.96575580104417,-132.49898959511654
146.50838457302686,-133.41069764035382
146.05763673053812,-134.32567488363216
145.63026421215378,-135.25179807579045
145.2218532172772,-136.1864483559736
144.84498132194813,-137.13414196312308
144.5282517967248,-138.10354498640362
144.2662016264974,-139.0891721877319
144.07546388126545,-140.09084887893326
143.98234973291565,-141.10617090558907
143.9744099208875,-142.12595407290502
144.00339473448116,-143.14553574136895
144.04151804286894,-144.16482085054946
144.0858572504036,-145.18385557327954
144.13425660854324,-146.2027063289993
144.1656193862953,-147.22215854272537
144.15052039650442,-148.2419659963664
144.09793153986377,-149.26057106262743
144.0310482315235,-150.27837575708529
143.95794311991807,-151.29573856753478
143.86235545847364,-152.31123071957362
143.74858237573906,-153.32485594368026
143.62189029795812,-154.3369523800587
143.4860171621886,-155.34785962940785
143.3436172388288,-156.35786939045997
143.1965761934119,-157.3672145456938
143.04623421051446,-158.37607362188504
142.89354410847332,-159.38458014257455
142.73918347867314,-160.39283240695372
142.58363427997185,-161.40090202858494
142.42723937038974,-162.40884081113433
142.2702426793008,-163.41668604592326
142.1128177655705,-164.42446448663813
141.95508812529366,-165.43219528156513
141.79714163576335,-166.43989211279177
141.63904083041862,-167.44756474512968
141.48083020891613,-168.45522014186128
141.32254143827873,-169.46286326557458
141.16419705375029,-170.4704976515232
141.00581309222892,-171.47812581741778
140.84740096622008,-172.4857495558878
140.68896879734606,-173.49337014315492
140.53052236531622,-174.50098848767232
140.37206578324012,-175.50860523605283
140.2136019781997,-176.51622084850985
140.05513303324207,-177.52383565261604
139.89669997635224,-178.53145609231092
139.75030514583602,-179.54086485158945
139.62947394814037,-180.55366204267162
139.52750076822923,-181.56854152782358
139.4389693827107,-182.58468694455553
139.36001330813568,-183.60162377969752
139.28787577920838,-184.61906834145353
139.22059264757294,-185.63684611295943
139.15676508265932,-186.65484677060277
139.0953971206628,-187.67299883054912
139.0357797533666,-188.69125498159542
138.9774083039885,-189.70958335815158
138.9199235651418,-190.72796219653458
138.8630698802595,-191.7463764712791
138.80666529817472,-192.76481572384492
138.7505803268014,-193.7832726300942
138.69472280984658,-194.80174203791387
138.6390271626705,-195.82022031124762
138.58344671116612,-196.83870487791378
138.5279482393118,-197.8571939152349
138.47250810873473,-198.8756861300446
138.41710949709378,-199.89418060410677
138.36174043272925,-200.91267668493174
138.30639239599134,-201.9311739086729
138.2510593238576,-202.94967194560505
138.1957369015852,-203.9681705610298
138.14722364982956,-204.98699898871502
138.1207829979061,-206.00663971707561
138.11139568509824,-207.02658815930423
138.11414584053816,-208.0465802183112
138.12553332578958,-209.06651450614785
138.14306704004287,-210.0863627075135
138.16497431566137,-211.1061268711537
138.18999378309417,-212.12581969649898
138.21722789563614,-213.14545591364373
138.24603797970283,-214.1650488879499
138.27596956058983,-215.1846095906942
138.30669923184,-216.2041465688562
138.33799685220657,-217.22366627927926
138.36969864745873,-218.24317350657148
138.4016880706999,-219.26267175171614
138.43075738647363,-220.28225044724613
138.4388495332169,-221.3021981203765
138.41797015800194,-222.32190495096907
138.35033749488545,-223.33958501326265
138.2464687349017,-224.35424445315383
138.11689511628214,-225.36596152712252
137.96908040916327,-226.37518446703282
137.8083142343736,-227.38243030333606
137.63834753091416,-228.388166960676
137.4618420336283,-229.39277794446448
137.28068780963008,-230.3965617061302
137.0962277130807,-231.39974354951863
136.90941622714323,-232.40249034384595
136.72093200875315,-233.40492414698622
136.53125771461322,-234.40713349447563
136.34073666871936,-235.40918223957706
136.14961311652633,-236.41111625226262
135.96024325585748,-237.41337904980844
135.78854477976293,-238.41880786907532
135.633389777221,-239.42693011171104
135.49003355479638,-240.43680171407445
135.36104069269246,-241.44858388254175
135.2601080328669,-242.4635505556641
135.18230799238495,-243.48055434806267
135.14809219974708,-244.49981323546544
135.1879567265494,-245.5188027732664
135.30458560433848,-246.53184640693541
135.49020129343717,-247.53467148284653
135.72488453493736,-248.52722887778387
136.0107495511795,-249.50616253742666
136.35561343369784,-250.46596871291806
136.74306968548763,-251.40944934298062
137.16728075598397,-252.33693438064446
137.63994531083398,-253.24069514528642
138.14982249948423,-254.12404657299746
138.70195189093644,-254.9814958928859
139.30170529457513,-255.80641474877064
139.94279559910805,-256.5995488884523
140.6369288313025,-257.34668110705366
141.372542846738,-258.0531022290364
142.1509592329746,-258.71195141983895
142.96586440214801,-259.3252347614581
143.81616933486572,-259.8881718841154
144.70465561693055,-260.38881342869564
145.62569136873017,-260.8264305357193
146.58382316225283,-261.17490639747257
147.57071206583586,-261.43158032426584
148.57511394136253,-261.6072925308803
149.59184997547962,-261.683349021808
150.6114914634171,-261.6703117892728
151.6254987462302,-261.56404022443337
152.62560700451607,-261.364939766827
153.60704094393336,-261.08825187529703
154.56335368528113,-260.7340683035715
155.49405685738722,-260.31722958596157
156.39531835747405,-259.83989924037286
157.27194431570692,-259.3186006397742
158.12052970449673,-258.75285369200697
158.9434524477896,-258.1502923978989
159.74424642624024,-257.51865122508036
160.50761547060912,-256.84239812963926
161.2323054638241,-256.12476565143413
161.9099376516515,-255.36268656848594
162.53861357446777,-254.55961489257777
163.13065479409232,-253.72909478791405
163.68586762985134,-252.87359439740658
164.19378715215765,-251.98921989891332
164.63894754817412,-251.0717326034816
165.01303504590533,-250.1231547815818
165.29250897837744,-249.14266598948575
165.4718641126341,-248.1390246981749
165.55498587693967,-247.12270751280857
165.55217736471585,-246.10307924894104
165.45875476112215,-245.0876495710559
165.27604550560878,-244.0845235860175
165.01272357542166,-243.09930466036343
164.69210949492867,-242.1311228744711
164.31133034232872,-241.185119220352
163.86760970601085,-240.26684762307164
163.37670461327644,-239.37288560151063
162.82493255869807,-238.5153812369674
162.2011114578388,-237.7087627623402
161.50359078566555,-236.96520724763423
160.7245230035161,-236.30786949362414
159.86575051593348,-235.7590081596337
158.9374751992114,-235.33851916594156
157.95769095269836,-235.0578780318472
156.9486576780193,-234.91451546843518
155.92926986581222,-234.8991689001134
154.91250992890295,-234.9771947980108
153.9028607820464,-235.12124401370497
152.90090199006255,-235.31189505897095
151.9075869065521,-235.54317814235165
150.93057215825186,-235.83558111365656
149.97599275194312,-236.19420184174263
149.05665749791228,-236.63529245774504
148.1819212321628,-237.1591683464162
147.35381140222904,-237.7542797696492
146.57869192532308,-238.41671239854352
145.86919369125158,-239.14894766284016
145.24327314362807,-239.95360654340612
144.70231845520019,-240.81796576166235
144.23419354544654,-241.7238448211492
143.83936951830518,-242.66411331735546
143.4999400850381,-243.6258725128829
143.20063474521368,-244.60091692298198
142.9301976336848,-245.5843856604117
142.68044837019914,-246.5733237086005
142.44548891644183,-247.56588628207476
142.22108688111635,-248.5608922325421
142.01342843342348,-249.55948238612137
141.84403686066454,-250.5652621888179
141.71692683393695,-251.57719785750191
141.63659789637038,-252.59396378019596
141.5938434677204,-253.61299850123356
141.59135824008501,-254.6329400239394
141.63561526798622,-255.6518533216183
141.7288728998794,-256.66749876874326
141.88098292488152,-257.6758585088064
142.10412492935504,-258.67098191031965
142.37958510273987,-259.6529957556567
142.69179958101824,-260.6239930895223
143.02989703505048,-261.5863061467427
143.38626460342294,-262.54201532440703
143.75555439785555,-263.49281175057644
144.13399850071855,-264.44000464916587
144.51893558680206,-265.3845789269655
144.90848223909816,-266.3272623045683
145.301303567501,-267.26858619511023
145.69645239703516,-268.20893561379006
146.09413194867307,-269.14821574534267
146.50738697436427,-270.080730037037
146.93700921647002,-271.00582776208836
147.37819703746385,-271.9254710196236
147.8275728032709,-272.84114375959274
148.2827535015554,-273.7539460785214
148.74205398698572,-274.664683043283
149.20428054824472,-275.57393876939176
149.66858651011287,-276.4821345931948
150.13437078096655,-277.38957321438807
150.60120632998786,-278.2964714932473
151.06878963505972,-279.2029844888911
151.5369048848717,-280.10922291878575
152.00539859387524,-281.01526576209835
152.47416158309179,-281.9211693190437
152.94311618017107,-282.8269737036003
153.41220712220704,-283.73270748714367
153.8813950877593,-284.63839101476987
154.35065209698018,-285.5440387712813
154.8199582396717,-286.449661067945
155.28929934757596,-287.3552652443463
155.75866533828102,-288.26085652450126
156.22973850298615,-289.16555687900814
156.7185114162662,-290.0607966915801
157.22518197442528,-290.946039652644
157.75633154124662,-291.8167789392634
158.31154552828448,-292.67240155050195
158.88362554316134,-293.5168543125627
159.4675696922517,-294.35315394936134
160.059885352581,-295.1835490398681
160.658121828741,-296.00969067595133
161.26055304847569,-296.8327793999165
161.86595986771107,-297.65368242952906
162.4734793916586,-298.4730233983761
163.0824999413452,-299.2912493848908
163.69258743648635,-300.108680204215
164.30343358428036,-300.92554428780807
164.9148193031373,-301.7420046212367
165.52658884346405,-302.5581774068367
166.138631447126,-303.37414544811224
166.7508683342092,-304.1899677268874
167.36324346183613,-305.00568624526227
167.97571695766976,-305.8213309080435
168.58826045191992,-306.63692300406285
169.2008537579733,-307.45247768713386
169.81348251140852,-308.26800574327825
